Pattern ID,Pattern,MB Pattern Type,S,R1,a,C2,b,R1,c,C3,d,P,e,E1,C1
1179,3,c1 and r1 o r2 c2 (property chain),FAKEURI_0000134,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_17272
1180,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_742743,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_30031
1181,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_742743,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_17272
1182,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_626939,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_30031
1183,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_626939,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_17272
1184,3,c1 and r1 o r2 c2 (property chain),FAKEURI_0000135,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_30031
1185,3,c1 and r1 o r2 c2 (property chain),FAKEURI_0000135,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_17272
1186,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_831,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_17968
1187,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_1485,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_17968
1188,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_1730,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_17968
1189,3,c1 and r1 o r2 c2 (property chain),FAKEURI_0000136,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_30745
1190,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_28116,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_30745
1191,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_543,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_17895
1192,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_543,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_85289
1193,3,c1 and r1 o r2 c2 (property chain),FAKEURI_0000137,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_28197
1194,3,c1 and r1 o r2 c2 (property chain),FAKEURI_0000137,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_34741
1195,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_473819,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_16865
1196,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_473819,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_30089
1197,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_292800,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_32980
1198,3,c1 and r1 o r2 c2 (property chain),FAKEURI_0000138,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_28238
1199,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_4932,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_17258
1200,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_4932,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_17775
1201,3,c1 and r1 o r2 c2 (property chain),FAKEURI_0000139,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_34974
1202,3,c1 and r1 o r2 c2 (property chain),FAKEURI_0000139,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_174546
1203,3,c1 and r1 o r2 c2 (property chain),FAKEURI_0000140,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_34974
1204,3,c1 and r1 o r2 c2 (property chain),FAKEURI_0000140,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_174546
1205,3,c1 and r1 o r2 c2 (property chain),FAKEURI_0000141,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_17968
1206,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_561,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_16881
1207,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_816,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_16881
1208,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_1485,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_16881
1209,3,c1 and r1 o r2 c2 (property chain),FAKEURI_0000142,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_30089
1210,3,c1 and r1 o r2 c2 (property chain),FAKEURI_0000142,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_17272
1211,3,c1 and r1 o r2 c2 (property chain),FAKEURI_0000142,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_17968
1212,3,c1 and r1 o r2 c2 (property chain),FAKEURI_0000143,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_2181
1213,3,c1 and r1 o r2 c2 (property chain),FAKEURI_0000143,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_17009
1214,3,c1 and r1 o r2 c2 (property chain),FAKEURI_0000144,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_2181
1215,3,c1 and r1 o r2 c2 (property chain),FAKEURI_0000144,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_17009
1216,3,c1 and r1 o r2 c2 (property chain),FAKEURI_0000145,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_2181
1217,3,c1 and r1 o r2 c2 (property chain),FAKEURI_0000145,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_17009
1218,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_543,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_17858
1219,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_543,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,FAKEURI_0000272
1220,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_990719,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_17968
1221,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_1578,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_17968
1222,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_572511,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_17968
1223,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_27835,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_30031
1224,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_5723,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_30031
1225,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_853,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,FAKEURI_0000273
1226,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_570,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_27915
1227,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_570,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_38028
1228,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_2778071,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_17272
1229,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_561177,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_18139
1230,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_518636,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_18139
1231,3,c1 and r1 o r2 c2 (property chain),FAKEURI_0000146,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_18139
1232,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_471871,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_18139
1233,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_585054,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_18139
1234,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_471881,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_18139
1235,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_521000,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_18139
1236,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_500638,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_18139
1237,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_158850,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_18139
1238,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_853,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_17968
1239,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_4932,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_63552
1240,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_165179,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_30031
1241,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_53345,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_17968
1242,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_818,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_30915
1243,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_1578,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_28238
1244,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_2005473,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_17620
1245,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_2005473,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_86612
1246,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_171551,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_17620
1247,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_171551,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_86612
1248,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_84107,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_17620
1249,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_84107,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_86612
1250,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_976,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_17620
1251,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_976,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_86612
1252,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_201174,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_17620
1253,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_201174,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_86612
1254,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_1239,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_17620
1255,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_1239,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_86612
1256,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_200930,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_17620
1257,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_200930,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_86612
1258,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_1485,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_28834
1259,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_1682,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_16828
1260,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_1682,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_24813
1261,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_1598,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_4828
1262,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_1492,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_17968
1263,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_501571,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_17968
1264,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_816,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_16359
1265,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_816,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_28834
1266,3,c1 and r1 o r2 c2 (property chain),FAKEURI_0000147,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_16359
1267,3,c1 and r1 o r2 c2 (property chain),FAKEURI_0000147,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_16390
1268,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_815,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_28834
1269,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_471871,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_16881
1270,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_471871,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_43580
1271,3,c1 and r1 o r2 c2 (property chain),FAKEURI_0000148,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_28527
1272,3,c1 and r1 o r2 c2 (property chain),FAKEURI_0000148,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_16243
1273,3,c1 and r1 o r2 c2 (property chain),FAKEURI_0000148,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_41941
1274,3,c1 and r1 o r2 c2 (property chain),FAKEURI_0000148,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_17558
1275,3,c1 and r1 o r2 c2 (property chain),FAKEURI_0000148,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_28499
1276,3,c1 and r1 o r2 c2 (property chain),FAKEURI_0000148,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_6052
1277,3,c1 and r1 o r2 c2 (property chain),FAKEURI_0000148,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_68352
1278,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_28118,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_17521
1279,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_821,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,FAKEURI_0000274
1280,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_28116,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,FAKEURI_0000274
1281,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_28116,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_175929
1282,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_28118,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_175929
1283,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_47678,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_30089
1284,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_47678,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_17272
1285,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_47678,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_30031
1286,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_818,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_30089
1287,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_818,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_17272
1288,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_818,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_30031
1289,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_204516,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_30089
1290,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_204516,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_17272
1291,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_204516,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_30031
1292,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_823,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_30089
1293,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_823,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_17272
1294,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_823,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_30031
1295,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_823,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_17968
1296,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_1239,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_78320
1297,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_1239,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_17272
1298,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_53443,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_15361
1299,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_53443,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_30089
1300,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_39491,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_17968
1301,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_39488,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_17968
1302,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_40518,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_28017
1303,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_40518,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_17968
1304,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_976,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_30031
1305,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_976,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_17272
1306,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_679895,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_16828
1307,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_679895,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_16881
1308,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_679895,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_43580
1309,3,c1 and r1 o r2 c2 (property chain),NCBITaxon_679895,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_28238
1310,3,c1 and r1 o r2 c2 (property chain),FAKEURI_0000149,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_16828
1311,3,c1 and r1 o r2 c2 (property chain),FAKEURI_0000149,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_16881
1312,3,c1 and r1 o r2 c2 (property chain),FAKEURI_0000149,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_43580
1313,3,c1 and r1 o r2 c2 (property chain),FAKEURI_0000149,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_28238
1314,3,c1 and r1 o r2 c2 (property chain),FAKEURI_0000102,RO_0001025,o,UBERON_0004907,and,RO_0001025,some,NCBITaxon_10090,and,BFO_0000067,,RO_0002234,CHEBI_4806
